Rule class order,Rule set name,RuleType,row (within class),extra data,feast / season type,evening name,day name,Is Seasonal Time,ByDayOfWeek-RclYear,ByDayOfWeek-Weekday,ByDayOfMonth-Year,ByDayOfMonth-Month,ByDayOfMonth-Day,OT1,OT2a,OT2b,NT1,NT2,Morning apoc.,Morning OT,Morning OT alt,Morning NT,Morning NT alt,Evening apoc.,Evening OT,Evening OT alt,Evening NT,Evening NT alt.,Evening gospel for communion,M Psalm main,M Psalm optional,M Psalm alt.,M omitted if canticle,E Psalm main,E Psalm optional,E Psalm alt.,E omitted if canticle,RclTrack1-NameOverride,RclTrack1-FullNameOverride,RclTrack1-Note,RclTrack1-Other,RclTrack1-Apoc,RclTrack1-OT,RclTrack1-OT-alt,RclTrack1-Psalm,RclTrack1-Psalm-alt,RclTrack1-Canticle,RclTrack1-ApocCanticle,RclTrack1-NT,RclTrack1-NT-alt,RclTrack1-Gospel,RclTrack1-Gospel-alt,RclTrack2-NameOverride,RclTrack2-FullNameOverride,RclTrack2-Note,RclTrack2-Other,RclTrack2-Apoc,RclTrack2-OT,RclTrack2-OT-alt,RclTrack2-Psalm,RclTrack2-Psalm-alt,RclTrack2-Canticle,RclTrack2-Apoc-Canticle,RclTrack2-NT,RclTrack2-NT-alt,RclTrack2-Gospel,RclTrack2-Gospel-alt,RclTrack3-NameOverride,RclTrack3-FullNameOverride,RclTrack3-Note,RclTrack3-Other,RclTrack3-Apoc,RclTrack3-OT,RclTrack3-OT-alt,RclTrack3-Psalm,RclTrack3-Psalm-alt,RclTrack3-Canticle,RclTrack3-Apoc-Canticle,RclTrack3-NT,RclTrack3-NT-alt,RclTrack3-Gospel,RclTrack2-Gospel-alt
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,1,,,,,TRUE,,,,12,19,,,,,,,,,,,,,,,,,146,144,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,2,,,,,TRUE,,,,12,20,,,,,,,,,,,,,,,,,46,95,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,3,,,,,TRUE,,,,12,21,,,,,,,,,,,,,,,,,121,"122,123",,,84,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,4,,,,,TRUE,,,,12,22,,,,,,,,,,,,,,,,,124,"125,126,127",,,24,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,5,,,,,TRUE,,,,12,23,,,,,,,,,,,,,,,,,130,"128,129,131",,,89:1-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,6,,,,Christmas Eve,TRUE,,,,12,24,,,,,,,,,,,,,,,,,45,113,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,7,,,,Christmas Day,TRUE,,,,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,8,,,,"St Stephen, the first Christian Martyr",TRUE,,,,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,9,,,,St John the Evangelist,TRUE,,,,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,10,,,,Holy Innocents,TRUE,,,,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,11,,,,,TRUE,,,,12,29,Jonah 1,Isaiah 57:15–end,,Colossians 1:1–14,John 1:1–18,,,,,,,,,,,,19,20,,,132,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,12,,,,,TRUE,,,,12,30,Jonah 2,Isaiah 59:1–15a,,Colossians 1:15–23,John 1:19–28,,,,,,,,,,,,113,"111,112",,,65,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,13,,,,,TRUE,,,,12,31,Jonah 3; Jonah 4,Isaiah 59:15b–end,,Colossians 1:24–2:7,John 1:29–34,,,,,,,,,,,,102,,,,90,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,14,,,,The Naming of Jesus,TRUE,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,15,,,,,TRUE,,,,1,2,Ruth 1,Isaiah 60:1–12,,Colossians 2:8–end,John 1:35–42,,,,,,,,,,,,18:1-30,,,,46,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,16,,,,,TRUE,,,,1,3,Ruth 2,Isaiah 60:13–end,,Colossians 3:1–11,John 1:43–end,,,,,,,,,,,,127,"128,131",,,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,17,,,,,TRUE,,,,1,4,Ruth 3,Isaiah 61,,Colossians 3:12–4:1,John 2:1–12,,,,,,,,,,,,89:1-37,,,,87,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,18,,,,,TRUE,,,,1,5,Ruth 4:1–17,Isaiah 62,,Colossians 4:2–end,John 2:13–end,,,,,,,,,,,,48,8,,,97,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,19,,,,The Epiphany,TRUE,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,20,,,,,TRUE,,,,1,7,Jeremiah 23:1–8,Isaiah 63:7–end,,Matthew 20:1–16,1 John 3,,,,,,,,,,,,99,147:1-12,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,21,,,,,TRUE,,,,1,8,Jeremiah 30:1–17,Isaiah 64,,Matthew 20:17–28,1 John 4:7–end,,,,,,,,,,,,46,147:13-end,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,22,,,,,TRUE,,,,1,9,Jeremiah 30:18–31:9,Isaiah 65:1–16,,Matthew 20:29–end,1 John 5:1–12,,,,,,,,,,,,148,2,,,67,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,23,,,,,TRUE,,,,1,10,Jeremiah 31:10–17,Isaiah 65:17–end,,Matthew 23:1–12,1 John 5:13–end,,,,,,,,,,,,149,97,,,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,24,,,,,TRUE,,,,1,11,Jeremiah 33:14–end,Isaiah 66:1–11,,Matthew 23:13–28,2 John,,,,,,,,,,,,150,98,,,93,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,SpecificDaysInAdventAndEpiphany,ByDayOfMonth,25,,,,,TRUE,,,,1,12,Micah 5:2–end,Isaiah 66:12–23,,Matthew 23:29–end,3 John,,,,,,,,,,,,96,145,,,66,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,1,,EveningBeforeFestival,Eve of the Baptism of the Lord,Week of 2nd Sunday of Christmas,TRUE,,S,,,,,,,,,,,,,,,Isaiah 61,,Titus 2:11-14;Titus 3:4-7,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,2,,Festival,,The Baptism of the Lord,TRUE,A,Su,,,,,,,,,,Exodus 14:15-22,,1 John 5:6-9,,,"Joshua 3:1-8,14-17",,Hebrews 1:1-12,,Luke 3:15-22,89:19-29,,,,"46,47",,,,,,,,,Isaiah 42:1-9 ,,29,,,,Acts 10:34-43,,Matthew 3:13-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,2,,Festival,,The Baptism of the Lord,TRUE,B,Su,,,,,,,,,,"1 Samuel 16:1-3,13",,John 1:29-34,,,Isaiah 42:1-9,,Ephesians 2:1-10,,Matthew 3:13-17,89:19-29,,,,46,47,,,,,,,,Genesis 1:1-5 ,,29,,,,Acts 19:1-7,,Mark 1:4-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,2,,Festival,,The Baptism of the Lord,TRUE,C,Su,,,,,,,,,,Isaiah 42:1-9,,Acts 19:1-7,,,Isaiah 55:1-11,,Romans 6:1-11,,Mark 1:4-11,89:19-29,,,,"46,47",,,,,,,,,Isaiah 43:1-7,,29,,,,Acts 8:14-17,,"Luke 3:15-17,21,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,3,,,,Week of 1st Sunday after the Epiphany,TRUE,,M,,,,Genesis 1:1–19,Amos 1,N/A,Matthew 21:1–17,1 Corinthians 1:1–17,,,,,,,,,,,,2,110,,,34,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,4,,,,Week of 1st Sunday after the Epiphany,TRUE,,T,,,,Genesis 1:20–2:3,Amos 2,N/A,Matthew 21:18–32,1 Corinthians 1:18–end,,,,,,,,,,,,9,8,,,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,5,,,,Week of 1st Sunday after the Epiphany,TRUE,,W,,,,Genesis 2:4–end,Amos 3,N/A,Matthew 21:33–end,1 Corinthians 2,,,,,,,,,,,,20,19,,,47,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,6,,,,Week of 1st Sunday after the Epiphany,TRUE,,Th,,,,Genesis 3,Amos 4,N/A,Matthew 22:1–14,1 Corinthians 3,,,,,,,,,,,,21,24,,,61,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,7,,,,Week of 1st Sunday after the Epiphany,TRUE,,F,,,,"Genesis 4:1–16,4:25–26",Amos 5:1–17,N/A,Matthew 22:15–33,1 Corinthians 4,,,,,,,,,,,,67,72,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,8,,,,Week of 1st Sunday after the Epiphany,TRUE,,S,,,,Genesis 6:1–10,Amos 5:18–end,N/A,Matthew 22:34–end,1 Corinthians 5,,,,,,,,,,,,33,29,,,85,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,9,,,,2nd Sunday after the Epiphany,TRUE,A,Su,,,,,,,,,,Jeremiah 1:4-10,,Mark 1:14-20,,,Ezekiel 2:1-3:4,,Galatians 1:11-24,,John 1:43-51,145:1-12,,,,96,,,,,,,,,Isaiah 49:1-7,,40:1-12,,,,1 Corinthians 1:1-9,,John 1:29-42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,9,,,,2nd Sunday after the Epiphany,TRUE,B,Su,,,,,,,,,,Isaiah 62:1-5,,1 Corinthians 6:11-20,,,Isaiah 60:9-22,,Hebrews 6:17-7:10,,Matthew 8:5-13,145:1-12,,,,96,,,,,,,,,"1 Samuel 3:1-10,(11-20)",,"139:1-5,12-18*",,,,Revelation 5:1-10,,John 1:43-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,9,,,,2nd Sunday after the Epiphany,TRUE,C,Su,,,,,,,,,,Isaiah 49:1-7,,Acts 16:11-15,,,1 Samuel 3:1-20,,Ephesians 4:1-16,,John 1:29-42,145:1-13,,,,96,,,,,,,,,Isaiah 62:1-5,,36:5-10,,,,1 Corinthians 12:1-11,,John 2:1-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,10,,,,Week of 2nd Sunday after the Epiphany,TRUE,,M,,,,Genesis 6:11–7:10,Amos 6,N/A,Matthew 24:1–14,1 Corinthians 6:1–11,,,,,,,,,,,,146,145,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,11,,,,Week of 2nd Sunday after the Epiphany,TRUE,,T,,,,Genesis 7:11–end,Amos 7,N/A,Matthew 24:15–28,1 Corinthians 6:12–end,,,,,,,,,,,,132,147:1-12,,,89:1-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,12,,,,Week of 2nd Sunday after the Epiphany,TRUE,,W,,,,Genesis 8:1–14,Amos 8,N/A,Matthew 24:29–end,1 Corinthians 7:1–24,,,,,,,,,,,,81,147:13-end,,,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,13,,,,Week of 2nd Sunday after the Epiphany,TRUE,,Th,,,,Genesis 8:15–9:7,Amos 9,N/A,Matthew 25:1–13,1 Corinthians 7:25–end,,,,,,,,,,,,76,148,,,111,"99,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,14,,,,Week of 2nd Sunday after the Epiphany,TRUE,,F,,,,Genesis 9:8–19,Hosea 1:1–2:1,N/A,Matthew 25:14–30,1 Corinthians 8,,,,,,,,,,,,27,149,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,15,,,,Week of 2nd Sunday after the Epiphany,TRUE,,S,,,,Genesis 11:1–9,Hosea 2:2–17,N/A,Matthew 25:31–end,1 Corinthians 9:1–14,,,,,,,,,,,,122,"128,150",,,61,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,16,,,,3rd Sunday after the Epiphany,TRUE,A,Su,,,,,,,,,,Amos 3:1-8,,1 John 1:1-4,,,Ecclesiastes 3:1-11,,1 Peter 1:3-12,,Luke 4:14-21,113,,,,33*,,,,,,,,,Isaiah 9:1-4,,"27:1,4-12*",,,,1 Corinthians 1:10-18,,Matthew 4:12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,16,,,,3rd Sunday after the Epiphany,TRUE,B,Su,,,,,,,,,,"Jonah 3:1-5,10",,John 3:16-21,,,Jeremiah 3:21-4:2,,"Titus 2:1-8,11-14",,Matthew 4:12-23,113,,,,33*,,,,,,,,,Genesis 14:17-20,,128,,,,Revelation 19:6-10,,John 2:1-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,16,,,,3rd Sunday after the Epiphany,TRUE,C,Su,,,,,,,,,,Deuteronomy 30:11-15,,"3 John 1,5-8",,,Numbers 9:15-23,,1 Corinthians 7:17-24,,Mark 1:21-28,113,,,,33,,,,,,,,,"Nehemiah 8:1-3,5-6,8-10",,19*,,,,1 Corinthians 12:12-31a,,Luke 4:14-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,17,,,,Week of 3rd Sunday after the Epiphany,TRUE,,M,,,,Genesis 11:27–12:9,Hosea 2:18–end; Hosea 3,N/A,Matthew 26:1–16,1 Corinthians 9:15–end,,,,,,,,,,,,108,40,,,138,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,18,,,,Week of 3rd Sunday after the Epiphany,TRUE,,T,,,,Genesis 13:2–end,Hosea 4:1–16,N/A,Matthew 26:17–35,1 Corinthians 10:1–13,,,,,,,,,,,,36,34,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,19,,,,Week of 3rd Sunday after the Epiphany,TRUE,,W,,,,Genesis 14,Hosea 5:1–7,N/A,Matthew 26:36–46,1 Corinthians 10:14–11:1,,,,,,,,,,,,46,45,,,29,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,20,,,,Week of 3rd Sunday after the Epiphany,TRUE,,Th,,,,Genesis 15,Hosea 5:8–6:6,N/A,Matthew 26:47–56,1 Corinthians 11:2–16,,,,,,,,,,,,47,48,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,21,,,,Week of 3rd Sunday after the Epiphany,TRUE,,F,,,,Genesis 16,Hosea 6:7–7:2,N/A,Matthew 26:57–end,1 Corinthians 11:17–end,,,,,,,,,,,,65,61,,,67,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,22,,,,Week of 3rd Sunday after the Epiphany,TRUE,,S,,,,Genesis 17:1–22,Hosea 8,N/A,Matthew 27:1–10,1 Corinthians 12:1–11,,,,,,,,,,,,68,,,,72,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,23,,,,4th Sunday after the Epiphany,TRUE,A,Su,,,,,,,,,,Haggai 2:1-9,,1 Corinthians 3:10-17,,,Genesis 28:10-22,,Philemon 1-16,,Mark 1:21-28,"71:1-6,15-17",,,,34*,,,,,,,,,1 Kings 17:8-16,,36:5-10,,,,1 Corinthians 1:18-31,,John 2:1-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,23,,,,4th Sunday after the Epiphany,TRUE,B,Su,,,,,,,,,,Jeremiah 1:4-10,,Mark 1:40-45,,,1 Samuel 3:1-20,,1 Corinthians 14:12-20,,Matthew 13:10-17,"71:1-6,15-17",,,,34*,,,,,,,,,Deuteronomy 18:15-20,,111,,,,Revelation 12:1-5a,,Mark 1:21-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,23,,,,4th Sunday after the Epiphany,TRUE,C,Su,,,,,,,,,,Micah 6:1-8,,1 Corinthians 6:12-20,,,1 Chronicles 29:6-19,,Acts 7:44-50,,John 4:19-29a,"71:1-6,15-17",,,,34,,,,,,,,,Ezekiel 43:27-44:4,,48,,,,1 Corinthians 13:1-13,,Luke 2:22-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,24,,,,Week of 4th Sunday after the Epiphany,TRUE,,M,,,,Genesis 18:1–15,Hosea 9,N/A,Matthew 27:11–26,1 Corinthians 12:12–end,,,,,,,,,,,,57,96,,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,25,,,,Week of 4th Sunday after the Epiphany,TRUE,,T,,,,Genesis 18:16–end,Hosea 10,N/A,Matthew 27:27–44,1 Corinthians 13,,,,,,,,,,,,93,97,,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,26,,,,Week of 4th Sunday after the Epiphany,TRUE,,W,,,,"Genesis 19:1–3,19:12–29",Hosea 11:1–11,N/A,Matthew 27:45–56,1 Corinthians 14:1–19,,,,,,,,,,,,95,98,,,81,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,27,,,,Week of 4th Sunday after the Epiphany,TRUE,,Th,,,,Genesis 21:1–21,Hosea 11:12–end; Hosea 12,N/A,Matthew 27:57–end,1 Corinthians 14:20–end,,,,,,,,,,,,110,99,,,86,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,28,,,,Week of 4th Sunday after the Epiphany,TRUE,,F,,,,Genesis 22:1–19,Hosea 13:1–14,N/A,Matthew 28:1–15,1 Corinthians 16:1–9,,,,,,,,,,,,115,113,,,147,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,FourWeeksAfterEpiphany,ByDayOfWeek,29,,,,Week of 4th Sunday after the Epiphany,TRUE,,S,,,,Genesis 23,Hosea 14,N/A,Matthew 28:16–end,1 Corinthians 16:10-end,,,,,,,,,,,,118,,,,150,"148,149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,1,,,,5th Sunday before Lent,FALSE,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,2,,,,Week of 5th Sunday before Lent,FALSE,,M,,,,Exodus 22:21–27; Exodus 23:1–17,1 Chronicles 10:1–11:9,"Mal: 1:1,1:6–end",Philippians 1:1–11,John 13:1–11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,3,,,,Week of 5th Sunday before Lent,FALSE,,T,,,,Exodus 29:38–30:16,1 Chronicles 13,Mal: 2:1–16,Philippians 1:12–end,John 13:12–20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,4,,,,Week of 5th Sunday before Lent,FALSE,,W,,,,Leviticus 8,1 Chronicles 15:1–16:3,Mal: 2:17–3:12,Philippians 2:1–13,John 13:21–30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,5,,,,Week of 5th Sunday before Lent,FALSE,,Th,,,,Leviticus 9,1 Chronicles 17,Mal: 3:13–end; Mal: 4,Philippians 2:14–end,John 13:31–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,6,,,,Week of 5th Sunday before Lent,FALSE,,F,,,,Leviticus 16:2–24,1 Chronicles 21:1–22:1,Nahum 1,Philippians 3:1–4:1,John 14:1–14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,7,,,,Week of 5th Sunday before Lent,FALSE,,S,,,,Leviticus 17,1 Chronicles 22:2–end,Obadiah,Philippians 4:2–end,John 14:15–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,8,,,,4th Sunday before Lent,FALSE,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,9,,,,Week of 4th Sunday before Lent,FALSE,,M,,,,"Leviticus 19:1–18,19:30–end",1 Chronicles 28:1–10,Joel 1:1–14,1 Timothy 1:1–17,John 15:1–11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,10,,,,Week of 4th Sunday before Lent,FALSE,,T,,,,Leviticus 23:1–22,1 Chronicles 28:11–end,Joel 1:15–end,1 Timothy 1:18–end; 1 Timothy 2,John 15:12–17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,11,,,,Week of 4th Sunday before Lent,FALSE,,W,,,,Leviticus 23:23–end,1 Chronicles 29:1–9,Joel 2:1–17,1 Timothy 3,John 15:18–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,12,,,,Week of 4th Sunday before Lent,FALSE,,Th,,,,Leviticus 24:1–9,1 Chronicles 29:10–20,Joel 2:18–27,1 Timothy 4,John 16:1–15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,13,,,,Week of 4th Sunday before Lent,FALSE,,F,,,,Leviticus 25:1–24,1 Chronicles 29:21–end,Joel 2:28–end,1 Timothy 5:1–16,John 16:16–22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Lent,ByDayOfWeek,14,,,,Week of 4th Sunday before Lent,FALSE,,S,,,,"Numbers 6:1–5,6:21–end",2 Chronicles 1:1–13,"Joel 3:1–3,3:9–end",1 Timothy 5:17–end,John 16:23–end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
